what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1506484469579
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506484469897
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506484470212
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506484473055
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506484480118
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1506484515262
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1506484528571
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1506484531348
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506484531645
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506484531744
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506484534067
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506484559481
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1506484676153
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1506484676620
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506484676915
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506484677067
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506484677985
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506484709471
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1506484757879
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1506484761611
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1506484767368
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1506484769668
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1506484769921
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1506484772572
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1506484782976
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1506484783953
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1506484804203
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1506484817435
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1506484820849
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1506484821532
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506484821815
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506484822001
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506484822995
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506484838081
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1506484842988
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506484851563
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506484857346
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506484860056
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506484867071
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1506484876197
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1506484876563
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506484876853
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506484876932
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506484881686
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506484886841
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1506484889947
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1506484890587
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506484890875
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506484890982
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506484892136
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506484897919
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506484920950
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1506485014546
