what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1506757804091
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1506757804106
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1506757804106
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1506757804122
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1506757804122
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1506757804138
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1506757804138
started,bundle,org.eclipse.ui.navigator,3.5.100.v20110809-2227,"org.eclipse.ui.navigator",1506757804153
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.resources",1506757804153
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1506757804153
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1506757804169
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1506757804184
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1506757804184
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1506757804200
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1506757804216
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1506757804231
os,sysinfo,,,"win32",1506757804231
arch,sysinfo,,,"x86",1506757804231
ws,sysinfo,,,"win32",1506757804231
locale,sysinfo,,,"ko_KR",1506757804231
processors,sysinfo,,,"8",1506757804231
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1506757804231
java.runtime.version,sysinfo,,,"1.7.0_01-b08",1506757804231
java.specification.name,sysinfo,,,"Java Platform API Specification",1506757804231
java.specification.vendor,sysinfo,,,"Oracle Corporation",1506757804231
java.specification.version,sysinfo,,,"1.7",1506757804231
java.vendor,sysinfo,,,"Oracle Corporation",1506757804231
java.version,sysinfo,,,"1.7.0_01",1506757804231
java.vm.info,sysinfo,,,"mixed mode, sharing",1506757804231
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1506757804231
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1506757804231
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1506757804231
